,Date,State,Average_Job_Created,Latitude,Longitude
2707,2011-10,MISSOURI,2697,38.456084999999995,-92.288368
2708,2011-11,MISSOURI,2700,38.456084999999995,-92.288368
2709,2011-12,MISSOURI,2699,38.456084999999995,-92.288368
2710,2012-01,MISSOURI,2633,38.456084999999995,-92.288368
2711,2012-02,MISSOURI,2644,38.456084999999995,-92.288368
2712,2012-03,MISSOURI,2675,38.456084999999995,-92.288368
2713,2012-04,MISSOURI,2701,38.456084999999995,-92.288368
2714,2012-05,MISSOURI,2719,38.456084999999995,-92.288368
2715,2012-06,MISSOURI,2715,38.456084999999995,-92.288368
2716,2012-07,MISSOURI,2666,38.456084999999995,-92.288368
2717,2012-08,MISSOURI,2683,38.456084999999995,-92.288368
2718,2012-09,MISSOURI,2707,38.456084999999995,-92.288368
2719,2012-10,MISSOURI,2721,38.456084999999995,-92.288368
2720,2012-11,MISSOURI,2727,38.456084999999995,-92.288368
2721,2012-12,MISSOURI,2725,38.456084999999995,-92.288368
2722,2013-01,MISSOURI,2655,38.456084999999995,-92.288368
2723,2013-02,MISSOURI,2673,38.456084999999995,-92.288368
2724,2013-03,MISSOURI,2693,38.456084999999995,-92.288368
2725,2013-04,MISSOURI,2729,38.456084999999995,-92.288368
2726,2013-05,MISSOURI,2748,38.456084999999995,-92.288368
2727,2013-06,MISSOURI,2742,38.456084999999995,-92.288368
2728,2013-07,MISSOURI,2693,38.456084999999995,-92.288368
2729,2013-08,MISSOURI,2712,38.456084999999995,-92.288368
2730,2013-09,MISSOURI,2736,38.456084999999995,-92.288368
2731,2013-10,MISSOURI,2751,38.456084999999995,-92.288368
2732,2013-11,MISSOURI,2753,38.456084999999995,-92.288368
2733,2013-12,MISSOURI,2747,38.456084999999995,-92.288368
2734,2014-01,MISSOURI,2669,38.456084999999995,-92.288368
2735,2014-02,MISSOURI,2690,38.456084999999995,-92.288368
2736,2014-03,MISSOURI,2712,38.456084999999995,-92.288368
2737,2014-04,MISSOURI,2761,38.456084999999995,-92.288368
2738,2014-05,MISSOURI,2780,38.456084999999995,-92.288368
2739,2014-06,MISSOURI,2769,38.456084999999995,-92.288368
2740,2014-07,MISSOURI,2725,38.456084999999995,-92.288368
2741,2014-08,MISSOURI,2744,38.456084999999995,-92.288368
2742,2014-09,MISSOURI,2762,38.456084999999995,-92.288368
2743,2014-10,MISSOURI,2785,38.456084999999995,-92.288368
2744,2014-11,MISSOURI,2788,38.456084999999995,-92.288368
2745,2014-12,MISSOURI,2787,38.456084999999995,-92.288368
2746,2015-01,MISSOURI,2726,38.456084999999995,-92.288368
2747,2015-02,MISSOURI,2744,38.456084999999995,-92.288368
2748,2015-03,MISSOURI,2763,38.456084999999995,-92.288368
2749,2015-04,MISSOURI,2812,38.456084999999995,-92.288368
2750,2015-05,MISSOURI,2835,38.456084999999995,-92.288368
2751,2015-06,MISSOURI,2831,38.456084999999995,-92.288368
2752,2015-07,MISSOURI,2793,38.456084999999995,-92.288368
2753,2015-08,MISSOURI,2801,38.456084999999995,-92.288368
2754,2015-09,MISSOURI,2823,38.456084999999995,-92.288368
2755,2015-10,MISSOURI,2844,38.456084999999995,-92.288368
2756,2015-11,MISSOURI,2849,38.456084999999995,-92.288368
2757,2015-12,MISSOURI,2848,38.456084999999995,-92.288368
2758,2016-01,MISSOURI,2777,38.456084999999995,-92.288368
2759,2016-02,MISSOURI,2793,38.456084999999995,-92.288368
2760,2016-03,MISSOURI,2817,38.456084999999995,-92.288368
2761,2016-04,MISSOURI,2862,38.456084999999995,-92.288368
2762,2016-05,MISSOURI,2870,38.456084999999995,-92.288368
2763,2016-06,MISSOURI,2873,38.456084999999995,-92.288368
2764,2016-07,MISSOURI,2831,38.456084999999995,-92.288368
2765,2016-08,MISSOURI,2844,38.456084999999995,-92.288368
2766,2016-09,MISSOURI,2870,38.456084999999995,-92.288368
2767,2016-10,MISSOURI,2882,38.456084999999995,-92.288368
2768,2016-11,MISSOURI,2881,38.456084999999995,-92.288368
2769,2016-12,MISSOURI,2873,38.456084999999995,-92.288368
2770,2017-01,MISSOURI,2812,38.456084999999995,-92.288368
2771,2017-02,MISSOURI,2836,38.456084999999995,-92.288368
2772,2017-03,MISSOURI,2852,38.456084999999995,-92.288368
2773,2017-04,MISSOURI,2884,38.456084999999995,-92.288368
2774,2017-05,MISSOURI,2896,38.456084999999995,-92.288368
2775,2017-06,MISSOURI,2903,38.456084999999995,-92.288368
2776,2017-07,MISSOURI,2853,38.456084999999995,-92.288368
2777,2017-08,MISSOURI,2863,38.456084999999995,-92.288368
2778,2017-09,MISSOURI,2888,38.456084999999995,-92.288368
2779,2017-10,MISSOURI,2896,38.456084999999995,-92.288368
2780,2017-11,MISSOURI,2902,38.456084999999995,-92.288368
2781,2017-12,MISSOURI,2899,38.456084999999995,-92.288368
2782,2018-01,MISSOURI,2826,38.456084999999995,-92.288368
2783,2008-01,MINNESOTA,2716,45.694454,-93.900192
2784,2008-02,MINNESOTA,2719,45.694454,-93.900192
2785,2008-03,MINNESOTA,2726,45.694454,-93.900192
2786,2008-04,MINNESOTA,2744,45.694454,-93.900192
2787,2008-05,MINNESOTA,2789,45.694454,-93.900192
2788,2008-06,MINNESOTA,2811,45.694454,-93.900192
2789,2008-07,MINNESOTA,2772,45.694454,-93.900192
2790,2008-08,MINNESOTA,2776,45.694454,-93.900192
2791,2008-09,MINNESOTA,2775,45.694454,-93.900192
2792,2008-10,MINNESOTA,2785,45.694454,-93.900192
2793,2008-11,MINNESOTA,2765,45.694454,-93.900192
2794,2008-12,MINNESOTA,2741,45.694454,-93.900192
2795,2009-01,MINNESOTA,2651,45.694454,-93.900192
2796,2009-02,MINNESOTA,2637,45.694454,-93.900192
2797,2009-03,MINNESOTA,2629,45.694454,-93.900192
2798,2009-04,MINNESOTA,2650,45.694454,-93.900192
2799,2009-05,MINNESOTA,2680,45.694454,-93.900192
2800,2009-06,MINNESOTA,2687,45.694454,-93.900192
2801,2009-07,MINNESOTA,2647,45.694454,-93.900192
2802,2009-08,MINNESOTA,2643,45.694454,-93.900192
2803,2009-09,MINNESOTA,2635,45.694454,-93.900192
2804,2009-10,MINNESOTA,2662,45.694454,-93.900192
2805,2009-11,MINNESOTA,2654,45.694454,-93.900192
2806,2009-12,MINNESOTA,2643,45.694454,-93.900192
2807,2010-01,MINNESOTA,2567,45.694454,-93.900192
2808,2010-02,MINNESOTA,2568,45.694454,-93.900192
2809,2010-03,MINNESOTA,2578,45.694454,-93.900192
2810,2010-04,MINNESOTA,2626,45.694454,-93.900192
2811,2010-05,MINNESOTA,2660,45.694454,-93.900192
2812,2010-06,MINNESOTA,2679,45.694454,-93.900192
2813,2010-07,MINNESOTA,2645,45.694454,-93.900192
2814,2010-08,MINNESOTA,2650,45.694454,-93.900192
2815,2010-09,MINNESOTA,2653,45.694454,-93.900192
2816,2010-10,MINNESOTA,2682,45.694454,-93.900192
2817,2010-11,MINNESOTA,2678,45.694454,-93.900192
2818,2010-12,MINNESOTA,2664,45.694454,-93.900192
2819,2011-01,MINNESOTA,2603,45.694454,-93.900192
2820,2011-02,MINNESOTA,2609,45.694454,-93.900192
2821,2011-03,MINNESOTA,2619,45.694454,-93.900192
2822,2011-04,MINNESOTA,2667,45.694454,-93.900192
2823,2011-05,MINNESOTA,2705,45.694454,-93.900192
2824,2011-06,MINNESOTA,2723,45.694454,-93.900192
2825,2011-07,MINNESOTA,2670,45.694454,-93.900192
2826,2011-08,MINNESOTA,2702,45.694454,-93.900192
2827,2011-09,MINNESOTA,2722,45.694454,-93.900192
2828,2011-10,MINNESOTA,2728,45.694454,-93.900192
2829,2011-11,MINNESOTA,2723,45.694454,-93.900192
2830,2011-12,MINNESOTA,2714,45.694454,-93.900192
2831,2012-01,MINNESOTA,2646,45.694454,-93.900192
2832,2012-02,MINNESOTA,2653,45.694454,-93.900192
2833,2012-03,MINNESOTA,2668,45.694454,-93.900192
2834,2012-04,MINNESOTA,2709,45.694454,-93.900192
2835,2012-05,MINNESOTA,2740,45.694454,-93.900192
2836,2012-06,MINNESOTA,2762,45.694454,-93.900192
2837,2012-07,MINNESOTA,2722,45.694454,-93.900192
2838,2012-08,MINNESOTA,2739,45.694454,-93.900192
2839,2012-09,MINNESOTA,2756,45.694454,-93.900192
2840,2012-10,MINNESOTA,2771,45.694454,-93.900192
2841,2012-11,MINNESOTA,2771,45.694454,-93.900192
2842,2012-12,MINNESOTA,2759,45.694454,-93.900192
2843,2013-01,MINNESOTA,2699,45.694454,-93.900192
2844,2013-02,MINNESOTA,2711,45.694454,-93.900192
2845,2013-03,MINNESOTA,2719,45.694454,-93.900192
2846,2013-04,MINNESOTA,2742,45.694454,-93.900192
2847,2013-05,MINNESOTA,2790,45.694454,-93.900192
2848,2013-06,MINNESOTA,2812,45.694454,-93.900192
2849,2013-07,MINNESOTA,2767,45.694454,-93.900192
2850,2013-08,MINNESOTA,2787,45.694454,-93.900192
2851,2013-09,MINNESOTA,2804,45.694454,-93.900192
2852,2013-10,MINNESOTA,2820,45.694454,-93.900192
2853,2013-11,MINNESOTA,2815,45.694454,-93.900192
2854,2013-12,MINNESOTA,2804,45.694454,-93.900192
2855,2014-01,MINNESOTA,2731,45.694454,-93.900192
2856,2014-02,MINNESOTA,2740,45.694454,-93.900192
2857,2014-03,MINNESOTA,2743,45.694454,-93.900192
2858,2014-04,MINNESOTA,2784,45.694454,-93.900192
2859,2014-05,MINNESOTA,2830,45.694454,-93.900192
2860,2014-06,MINNESOTA,2855,45.694454,-93.900192
2861,2014-07,MINNESOTA,2826,45.694454,-93.900192
2862,2014-08,MINNESOTA,2837,45.694454,-93.900192
2863,2014-09,MINNESOTA,2836,45.694454,-93.900192
2864,2014-10,MINNESOTA,2853,45.694454,-93.900192
2865,2014-11,MINNESOTA,2850,45.694454,-93.900192
2866,2014-12,MINNESOTA,2841,45.694454,-93.900192
2867,2015-01,MINNESOTA,2772,45.694454,-93.900192
2868,2015-02,MINNESOTA,2783,45.694454,-93.900192
2869,2015-03,MINNESOTA,2789,45.694454,-93.900192
2870,2015-04,MINNESOTA,2839,45.694454,-93.900192
2871,2015-05,MINNESOTA,2877,45.694454,-93.900192
2872,2015-06,MINNESOTA,2898,45.694454,-93.900192
2873,2015-07,MINNESOTA,2874,45.694454,-93.900192
2874,2015-08,MINNESOTA,2878,45.694454,-93.900192
2875,2015-09,MINNESOTA,2875,45.694454,-93.900192
2876,2015-10,MINNESOTA,2898,45.694454,-93.900192
2877,2015-11,MINNESOTA,2894,45.694454,-93.900192
2878,2015-12,MINNESOTA,2882,45.694454,-93.900192
2879,2016-01,MINNESOTA,2818,45.694454,-93.900192
2880,2016-02,MINNESOTA,2828,45.694454,-93.900192
2881,2016-03,MINNESOTA,2832,45.694454,-93.900192
2882,2016-04,MINNESOTA,2880,45.694454,-93.900192
2883,2016-05,MINNESOTA,2909,45.694454,-93.900192
2884,2016-06,MINNESOTA,2921,45.694454,-93.900192
2885,2016-07,MINNESOTA,2915,45.694454,-93.900192
2886,2016-08,MINNESOTA,2924,45.694454,-93.900192
2887,2016-09,MINNESOTA,2923,45.694454,-93.900192
2888,2016-10,MINNESOTA,2933,45.694454,-93.900192
2889,2016-11,MINNESOTA,2928,45.694454,-93.900192
2890,2016-12,MINNESOTA,2912,45.694454,-93.900192
2891,2017-01,MINNESOTA,2868,45.694454,-93.900192
2892,2017-02,MINNESOTA,2874,45.694454,-93.900192
2893,2017-03,MINNESOTA,2882,45.694454,-93.900192
2894,2017-04,MINNESOTA,2914,45.694454,-93.900192
2895,2017-05,MINNESOTA,2944,45.694454,-93.900192
2896,2017-06,MINNESOTA,2976,45.694454,-93.900192
2897,2017-07,MINNESOTA,2951,45.694454,-93.900192
2898,2017-08,MINNESOTA,2953,45.694454,-93.900192
2899,2017-09,MINNESOTA,2952,45.694454,-93.900192
2900,2017-10,MINNESOTA,2964,45.694454,-93.900192
2901,2017-11,MINNESOTA,2960,45.694454,-93.900192
2902,2017-12,MINNESOTA,2946,45.694454,-93.900192
2903,2018-01,MINNESOTA,2899,45.694454,-93.900192
2904,2008-01,MONTANA,432,46.921925,-110.454353
2905,2008-02,MONTANA,435,46.921925,-110.454353
2906,2008-03,MONTANA,439,46.921925,-110.454353
2907,2008-04,MONTANA,441,46.921925,-110.454353
2908,2008-05,MONTANA,449,46.921925,-110.454353
2909,2008-06,MONTANA,454,46.921925,-110.454353
2910,2008-07,MONTANA,452,46.921925,-110.454353
2911,2008-08,MONTANA,453,46.921925,-110.454353
2912,2008-09,MONTANA,450,46.921925,-110.454353
2913,2008-10,MONTANA,447,46.921925,-110.454353
2914,2008-11,MONTANA,442,46.921925,-110.454353
2915,2008-12,MONTANA,439,46.921925,-110.454353
2916,2009-01,MONTANA,419,46.921925,-110.454353
2917,2009-02,MONTANA,420,46.921925,-110.454353
2918,2009-03,MONTANA,419,46.921925,-110.454353
2919,2009-04,MONTANA,425,46.921925,-110.454353
2920,2009-05,MONTANA,431,46.921925,-110.454353
2921,2009-06,MONTANA,438,46.921925,-110.454353
2922,2009-07,MONTANA,435,46.921925,-110.454353
2923,2009-08,MONTANA,435,46.921925,-110.454353
2924,2009-09,MONTANA,433,46.921925,-110.454353
2925,2009-10,MONTANA,431,46.921925,-110.454353
2926,2009-11,MONTANA,428,46.921925,-110.454353
2927,2009-12,MONTANA,426,46.921925,-110.454353
2928,2010-01,MONTANA,413,46.921925,-110.454353
2929,2010-02,MONTANA,413,46.921925,-110.454353
2930,2010-03,MONTANA,418,46.921925,-110.454353
2931,2010-04,MONTANA,423,46.921925,-110.454353
2932,2010-05,MONTANA,432,46.921925,-110.454353
2933,2010-06,MONTANA,437,46.921925,-110.454353
2934,2010-07,MONTANA,436,46.921925,-110.454353
2935,2010-08,MONTANA,437,46.921925,-110.454353
2936,2010-09,MONTANA,435,46.921925,-110.454353
2937,2010-10,MONTANA,433,46.921925,-110.454353
2938,2010-11,MONTANA,428,46.921925,-110.454353
2939,2010-12,MONTANA,427,46.921925,-110.454353
2940,2011-01,MONTANA,413,46.921925,-110.454353
2941,2011-02,MONTANA,415,46.921925,-110.454353
2942,2011-03,MONTANA,419,46.921925,-110.454353
2943,2011-04,MONTANA,425,46.921925,-110.454353
2944,2011-05,MONTANA,433,46.921925,-110.454353
2945,2011-06,MONTANA,438,46.921925,-110.454353
2946,2011-07,MONTANA,437,46.921925,-110.454353
2947,2011-08,MONTANA,440,46.921925,-110.454353
2948,2011-09,MONTANA,441,46.921925,-110.454353
2949,2011-10,MONTANA,438,46.921925,-110.454353
2950,2011-11,MONTANA,434,46.921925,-110.454353
2951,2011-12,MONTANA,434,46.921925,-110.454353
2952,2012-01,MONTANA,422,46.921925,-110.454353
2953,2012-02,MONTANA,423,46.921925,-110.454353
2954,2012-03,MONTANA,427,46.921925,-110.454353
2955,2012-04,MONTANA,434,46.921925,-110.454353
2956,2012-05,MONTANA,443,46.921925,-110.454353
2957,2012-06,MONTANA,448,46.921925,-110.454353
2958,2012-07,MONTANA,448,46.921925,-110.454353
2959,2012-08,MONTANA,450,46.921925,-110.454353
2960,2012-09,MONTANA,449,46.921925,-110.454353
2961,2012-10,MONTANA,447,46.921925,-110.454353
2962,2012-11,MONTANA,443,46.921925,-110.454353
2963,2012-12,MONTANA,443,46.921925,-110.454353
2964,2013-01,MONTANA,432,46.921925,-110.454353
2965,2013-02,MONTANA,435,46.921925,-110.454353
2966,2013-03,MONTANA,438,46.921925,-110.454353
2967,2013-04,MONTANA,444,46.921925,-110.454353
2968,2013-05,MONTANA,452,46.921925,-110.454353
2969,2013-06,MONTANA,456,46.921925,-110.454353
2970,2013-07,MONTANA,454,46.921925,-110.454353
2971,2013-08,MONTANA,457,46.921925,-110.454353
2972,2013-09,MONTANA,455,46.921925,-110.454353
2973,2013-10,MONTANA,454,46.921925,-110.454353
2974,2013-11,MONTANA,450,46.921925,-110.454353
2975,2013-12,MONTANA,450,46.921925,-110.454353
2976,2014-01,MONTANA,437,46.921925,-110.454353
2977,2014-02,MONTANA,441,46.921925,-110.454353
2978,2014-03,MONTANA,442,46.921925,-110.454353
2979,2014-04,MONTANA,449,46.921925,-110.454353
2980,2014-05,MONTANA,456,46.921925,-110.454353
2981,2014-06,MONTANA,462,46.921925,-110.454353
2982,2014-07,MONTANA,461,46.921925,-110.454353
2983,2014-08,MONTANA,462,46.921925,-110.454353
2984,2014-09,MONTANA,460,46.921925,-110.454353
2985,2014-10,MONTANA,457,46.921925,-110.454353
2986,2014-11,MONTANA,452,46.921925,-110.454353
2987,2014-12,MONTANA,454,46.921925,-110.454353
2988,2015-01,MONTANA,444,46.921925,-110.454353
2989,2015-02,MONTANA,448,46.921925,-110.454353
2990,2015-03,MONTANA,452,46.921925,-110.454353
2991,2015-04,MONTANA,458,46.921925,-110.454353
2992,2015-05,MONTANA,464,46.921925,-110.454353
2993,2015-06,MONTANA,469,46.921925,-110.454353
2994,2015-07,MONTANA,468,46.921925,-110.454353
2995,2015-08,MONTANA,469,46.921925,-110.454353
2996,2015-09,MONTANA,468,46.921925,-110.454353
2997,2015-10,MONTANA,468,46.921925,-110.454353
2998,2015-11,MONTANA,464,46.921925,-110.454353
2999,2015-12,MONTANA,465,46.921925,-110.454353
3000,2016-01,MONTANA,452,46.921925,-110.454353
3001,2016-02,MONTANA,455,46.921925,-110.454353
3002,2016-03,MONTANA,459,46.921925,-110.454353
3003,2016-04,MONTANA,465,46.921925,-110.454353
3004,2016-05,MONTANA,471,46.921925,-110.454353
3005,2016-06,MONTANA,476,46.921925,-110.454353
3006,2016-07,MONTANA,474,46.921925,-110.454353
3007,2016-08,MONTANA,475,46.921925,-110.454353
3008,2016-09,MONTANA,474,46.921925,-110.454353
3009,2016-10,MONTANA,471,46.921925,-110.454353
3010,2016-11,MONTANA,469,46.921925,-110.454353
3011,2016-12,MONTANA,468,46.921925,-110.454353
3012,2017-01,MONTANA,457,46.921925,-110.454353
3013,2017-02,MONTANA,459,46.921925,-110.454353
3014,2017-03,MONTANA,463,46.921925,-110.454353
3015,2017-04,MONTANA,469,46.921925,-110.454353
3016,2017-05,MONTANA,476,46.921925,-110.454353
3017,2017-06,MONTANA,482,46.921925,-110.454353
3018,2017-07,MONTANA,479,46.921925,-110.454353
3019,2017-08,MONTANA,480,46.921925,-110.454353
3020,2017-09,MONTANA,478,46.921925,-110.454353
3021,2017-10,MONTANA,476,46.921925,-110.454353
3022,2017-11,MONTANA,472,46.921925,-110.454353
3023,2017-12,MONTANA,473,46.921925,-110.454353
3024,2018-01,MONTANA,463,46.921925,-110.454353
3025,2008-01,NEBRASKA,953,41.125370000000004,-98.26808199999999
3026,2008-02,NEBRASKA,954,41.125370000000004,-98.26808199999999
3027,2008-03,NEBRASKA,961,41.125370000000004,-98.26808199999999
3028,2008-04,NEBRASKA,969,41.125370000000004,-98.26808199999999
3029,2008-05,NEBRASKA,979,41.125370000000004,-98.26808199999999
3030,2008-06,NEBRASKA,979,41.125370000000004,-98.26808199999999
3031,2008-07,NEBRASKA,966,41.125370000000004,-98.26808199999999
3032,2008-08,NEBRASKA,969,41.125370000000004,-98.26808199999999
3033,2008-09,NEBRASKA,972,41.125370000000004,-98.26808199999999
3034,2008-10,NEBRASKA,978,41.125370000000004,-98.26808199999999
3035,2008-11,NEBRASKA,975,41.125370000000004,-98.26808199999999
3036,2008-12,NEBRASKA,972,41.125370000000004,-98.26808199999999
3037,2009-01,NEBRASKA,944,41.125370000000004,-98.26808199999999
3038,2009-02,NEBRASKA,943,41.125370000000004,-98.26808199999999
3039,2009-03,NEBRASKA,946,41.125370000000004,-98.26808199999999
3040,2009-04,NEBRASKA,951,41.125370000000004,-98.26808199999999
3041,2009-05,NEBRASKA,959,41.125370000000004,-98.26808199999999
3042,2009-06,NEBRASKA,957,41.125370000000004,-98.26808199999999
3043,2009-07,NEBRASKA,948,41.125370000000004,-98.26808199999999
3044,2009-08,NEBRASKA,946,41.125370000000004,-98.26808199999999
3045,2009-09,NEBRASKA,948,41.125370000000004,-98.26808199999999
3046,2009-10,NEBRASKA,952,41.125370000000004,-98.26808199999999
3047,2009-11,NEBRASKA,952,41.125370000000004,-98.26808199999999
3048,2009-12,NEBRASKA,945,41.125370000000004,-98.26808199999999
3049,2010-01,NEBRASKA,921,41.125370000000004,-98.26808199999999
3050,2010-02,NEBRASKA,924,41.125370000000004,-98.26808199999999
3051,2010-03,NEBRASKA,930,41.125370000000004,-98.26808199999999
3052,2010-04,NEBRASKA,944,41.125370000000004,-98.26808199999999
3053,2010-05,NEBRASKA,954,41.125370000000004,-98.26808199999999
3054,2010-06,NEBRASKA,956,41.125370000000004,-98.26808199999999
3055,2010-07,NEBRASKA,946,41.125370000000004,-98.26808199999999
3056,2010-08,NEBRASKA,947,41.125370000000004,-98.26808199999999
3057,2010-09,NEBRASKA,948,41.125370000000004,-98.26808199999999
3058,2010-10,NEBRASKA,955,41.125370000000004,-98.26808199999999
3059,2010-11,NEBRASKA,954,41.125370000000004,-98.26808199999999
3060,2010-12,NEBRASKA,953,41.125370000000004,-98.26808199999999
3061,2011-01,NEBRASKA,928,41.125370000000004,-98.26808199999999
3062,2011-02,NEBRASKA,931,41.125370000000004,-98.26808199999999
3063,2011-03,NEBRASKA,939,41.125370000000004,-98.26808199999999
3064,2011-04,NEBRASKA,953,41.125370000000004,-98.26808199999999
3065,2011-05,NEBRASKA,960,41.125370000000004,-98.26808199999999
3066,2011-06,NEBRASKA,959,41.125370000000004,-98.26808199999999
3067,2011-07,NEBRASKA,950,41.125370000000004,-98.26808199999999
3068,2011-08,NEBRASKA,952,41.125370000000004,-98.26808199999999
3069,2011-09,NEBRASKA,957,41.125370000000004,-98.26808199999999
3070,2011-10,NEBRASKA,964,41.125370000000004,-98.26808199999999
3071,2011-11,NEBRASKA,966,41.125370000000004,-98.26808199999999
3072,2011-12,NEBRASKA,965,41.125370000000004,-98.26808199999999
3073,2012-01,NEBRASKA,945,41.125370000000004,-98.26808199999999
3074,2012-02,NEBRASKA,947,41.125370000000004,-98.26808199999999
3075,2012-03,NEBRASKA,957,41.125370000000004,-98.26808199999999
3076,2012-04,NEBRASKA,967,41.125370000000004,-98.26808199999999
3077,2012-05,NEBRASKA,977,41.125370000000004,-98.26808199999999
3078,2012-06,NEBRASKA,976,41.125370000000004,-98.26808199999999
3079,2012-07,NEBRASKA,967,41.125370000000004,-98.26808199999999
3080,2012-08,NEBRASKA,969,41.125370000000004,-98.26808199999999
3081,2012-09,NEBRASKA,973,41.125370000000004,-98.26808199999999
3082,2012-10,NEBRASKA,979,41.125370000000004,-98.26808199999999
3083,2012-11,NEBRASKA,981,41.125370000000004,-98.26808199999999
3084,2012-12,NEBRASKA,981,41.125370000000004,-98.26808199999999
3085,2013-01,NEBRASKA,955,41.125370000000004,-98.26808199999999
3086,2013-02,NEBRASKA,959,41.125370000000004,-98.26808199999999
3087,2013-03,NEBRASKA,965,41.125370000000004,-98.26808199999999
3088,2013-04,NEBRASKA,975,41.125370000000004,-98.26808199999999
3089,2013-05,NEBRASKA,989,41.125370000000004,-98.26808199999999
3090,2013-06,NEBRASKA,987,41.125370000000004,-98.26808199999999
3091,2013-07,NEBRASKA,978,41.125370000000004,-98.26808199999999
3092,2013-08,NEBRASKA,982,41.125370000000004,-98.26808199999999
3093,2013-09,NEBRASKA,986,41.125370000000004,-98.26808199999999
3094,2013-10,NEBRASKA,993,41.125370000000004,-98.26808199999999
3095,2013-11,NEBRASKA,995,41.125370000000004,-98.26808199999999
3096,2013-12,NEBRASKA,994,41.125370000000004,-98.26808199999999
3097,2014-01,NEBRASKA,970,41.125370000000004,-98.26808199999999
3098,2014-02,NEBRASKA,975,41.125370000000004,-98.26808199999999
3099,2014-03,NEBRASKA,981,41.125370000000004,-98.26808199999999
3100,2014-04,NEBRASKA,991,41.125370000000004,-98.26808199999999
3101,2014-05,NEBRASKA,1002,41.125370000000004,-98.26808199999999
3102,2014-06,NEBRASKA,1000,41.125370000000004,-98.26808199999999
3103,2014-07,NEBRASKA,989,41.125370000000004,-98.26808199999999
3104,2014-08,NEBRASKA,992,41.125370000000004,-98.26808199999999
3105,2014-09,NEBRASKA,996,41.125370000000004,-98.26808199999999
3106,2014-10,NEBRASKA,1002,41.125370000000004,-98.26808199999999
3107,2014-11,NEBRASKA,1002,41.125370000000004,-98.26808199999999
3108,2014-12,NEBRASKA,1005,41.125370000000004,-98.26808199999999
3109,2015-01,NEBRASKA,980,41.125370000000004,-98.26808199999999
3110,2015-02,NEBRASKA,985,41.125370000000004,-98.26808199999999
3111,2015-03,NEBRASKA,992,41.125370000000004,-98.26808199999999
3112,2015-04,NEBRASKA,1005,41.125370000000004,-98.26808199999999
3113,2015-05,NEBRASKA,1013,41.125370000000004,-98.26808199999999
3114,2015-06,NEBRASKA,1014,41.125370000000004,-98.26808199999999
3115,2015-07,NEBRASKA,1006,41.125370000000004,-98.26808199999999
3116,2015-08,NEBRASKA,1009,41.125370000000004,-98.26808199999999
3117,2015-09,NEBRASKA,1011,41.125370000000004,-98.26808199999999
3118,2015-10,NEBRASKA,1018,41.125370000000004,-98.26808199999999
3119,2015-11,NEBRASKA,1018,41.125370000000004,-98.26808199999999
3120,2015-12,NEBRASKA,1020,41.125370000000004,-98.26808199999999
3121,2016-01,NEBRASKA,992,41.125370000000004,-98.26808199999999
3122,2016-02,NEBRASKA,996,41.125370000000004,-98.26808199999999
3123,2016-03,NEBRASKA,1006,41.125370000000004,-98.26808199999999
3124,2016-04,NEBRASKA,1015,41.125370000000004,-98.26808199999999
3125,2016-05,NEBRASKA,1024,41.125370000000004,-98.26808199999999
3126,2016-06,NEBRASKA,1023,41.125370000000004,-98.26808199999999
3127,2016-07,NEBRASKA,1015,41.125370000000004,-98.26808199999999
3128,2016-08,NEBRASKA,1016,41.125370000000004,-98.26808199999999
3129,2016-09,NEBRASKA,1022,41.125370000000004,-98.26808199999999
3130,2016-10,NEBRASKA,1024,41.125370000000004,-98.26808199999999
3131,2016-11,NEBRASKA,1023,41.125370000000004,-98.26808199999999
3132,2016-12,NEBRASKA,1020,41.125370000000004,-98.26808199999999
3133,2017-01,NEBRASKA,998,41.125370000000004,-98.26808199999999
3134,2017-02,NEBRASKA,1004,41.125370000000004,-98.26808199999999
3135,2017-03,NEBRASKA,1010,41.125370000000004,-98.26808199999999
3136,2017-04,NEBRASKA,1019,41.125370000000004,-98.26808199999999
3137,2017-05,NEBRASKA,1026,41.125370000000004,-98.26808199999999
3138,2017-06,NEBRASKA,1027,41.125370000000004,-98.26808199999999
3139,2017-07,NEBRASKA,1016,41.125370000000004,-98.26808199999999
3140,2017-08,NEBRASKA,1018,41.125370000000004,-98.26808199999999
3141,2017-09,NEBRASKA,1020,41.125370000000004,-98.26808199999999
3142,2017-10,NEBRASKA,1026,41.125370000000004,-98.26808199999999
3143,2017-11,NEBRASKA,1028,41.125370000000004,-98.26808199999999
3144,2017-12,NEBRASKA,1028,41.125370000000004,-98.26808199999999
3145,2018-01,NEBRASKA,1002,41.125370000000004,-98.26808199999999
3146,2008-01,NEVADA,1269,38.313515,-117.055374
3147,2008-02,NEVADA,1272,38.313515,-117.055374
3148,2008-03,NEVADA,1275,38.313515,-117.055374
3149,2008-04,NEVADA,1280,38.313515,-117.055374
3150,2008-05,NEVADA,1286,38.313515,-117.055374
3151,2008-06,NEVADA,1279,38.313515,-117.055374
3152,2008-07,NEVADA,1265,38.313515,-117.055374
3153,2008-08,NEVADA,1260,38.313515,-117.055374
3154,2008-09,NEVADA,1261,38.313515,-117.055374
3155,2008-10,NEVADA,1252,38.313515,-117.055374
3156,2008-11,NEVADA,1238,38.313515,-117.055374
3157,2008-12,NEVADA,1221,38.313515,-117.055374
3158,2009-01,NEVADA,1180,38.313515,-117.055374
